Mass_Tag_ID	Monoisotopic_Mass	Avg_GANET	High_Peptide_Prophet_Probability	Cnt_GANET
24563	2399.219213	0.3629828	0.652354	7
2037	2400.151778	0.666742	0.995348	3
30068366	2400.153305	0.6982126	0.999996	45
21993	2400.170871	0.3971622	0.998607	2
61339401	2400.33438	0.4790461	0.815483	2
31317989	2401.202038	0.3692724	0.609068	10
31318083	2402.144267	0.4512121	0.45551	4
25235670	2402.172133	0.3615562	0.964163	4
21346	2402.306906	0.3095556	1	130
17174133	2403.295628	0.3670764	0.944102	2
7970840	2404.118848	0.3671307	0.961333	6
17354	2404.206196	0.5360543	0.999883	12
30066608	2404.257182	0.3460839	0.0313553	8
29036664	2404.282144	0.2694339	0.364931	21
24377	2404.323234	0.2920217	0.861607	7
15673	2404.347708	0.6159801	1	12
31776842	2404.368835	0.2917163	0.55915	7
46674144	2405.212676	0.4820716	0.999992	1
12304	2405.216045	0.5415069	1	155
12537	2405.436852	0.4122365	1	35
28301874	2406.284063	0.6273134	0.999947	65
30067518	2406.316421	0.4333872	0.972771	8
14618	2407.129937	0.4074704	1	803
32743969	2408.156673	0.5192298	0.768622	7
23070429	2408.237495	0.4958122	0.999976	24
13993520	2408.269853	0.3324897	0.908458	4
31776715	2408.336096	0.4572403	0.163513	6
15690	2408.382376	0.4960498	0.999998	7
30062928	2409.966773	0.4336198	0.959174	9
17379	2410.337145	0.5060959	0.653394	15
28300572	2411.213344	0.5078624	0.998185	49
2911372	2411.259624	0.4404213	0.72675	7
30572317	2411.259624	0.3739866	0.799333	11
46673984	2413.046604	0.3870722	0.0560658	2
30067072	2415.173907	0.3986306	1	11
31775154	2415.327307	0.4473864	0.904037	7
7969754	2416.118848	0.4892544	0.101807	4
6964342	2417.243698	0.5696174	1	4
25235659	2418.246342	0.4135786	0.998881	2
12975	2419.139641	0.318459	0.454894	3
7997854	2419.177553	0.4664451	0.999995	5
4197755	2420.252753	0.4641832	0.999907	24
29461308	2420.415392	0.4057212	0.0689276	14
11364573	2421.276333	0.443127	1	5
26156678	2421.374255	0.4725259	0.805375	7
31774691	2424.199394	0.4010091	0.670997	13
30064172	2424.327641	0.4274053	0.988287	12
10915	2424.385153	0.3357188	0.999946	213
11774	2425.198011	0.3483817	1	65
31776058	2426.232801	0.4287058	0.845783	4
47692893	2426.253443	0.427875	0.554162	2
47692861	2427.051488	0.4027904	0.880196	2
7969723	2427.218153	0.3677603	0.0437556	7
28302366	2427.28556	0.4132027	0.201447	2
62023354	2428.114143	0.2658999	0.990761	2
31320952	2428.115013	0.3904757	0.99956	25
46384860	2428.267077	0.3172047	0.000782172	4
17602	2428.329951	0.4341157	0.902095	2
29037111	2428.351078	0.4978918	0.998637	13
29258750	2428.362309	0.4757647	0.995388	22
4200028	2429.117657	0.4151815	0.961398	6
26157341	2429.124649	0.4588351	0.780112	5
16371	2429.157877	0.3563186	0.840284	5
30067209	2429.29265	0.3710597	0.868499	8
17174232	2430.111569	0.5036018	0.227974	3
17376	2430.342253	0.2354803	0.329111	19
23593	2431.030678	0.3474638	1	566
15910	2431.242926	0.4547532	0.960767	3
12116	2431.416117	0.3365641	1	35
29036758	2433.057559	0.3859977	0.566517	8
30573385	2433.308691	0.383607	0.996099	22
30574306	2433.476883	0.6409841	0.112224	11
31777669	2434.049247	0.2668608	0.999977	6
1903	2434.235387	0.5840103	1	94
18623	2434.243249	0.375569	0.988636	5
12569	2434.309302	0.3144011	1	24
21694	2436.239614	0.4242679	0.969351	6
23060	2436.395048	0.4278486	1	54
28300910	2437.151731	0.2256557	0.763928	6
7996621	2437.311871	0.5951162	0.872969	6
16613	2437.384427	0.5679863	0.995224	2
31419697	2437.401527	0.3459907	0.302301	3
38624028	2438.335428	0.5397955	0.0406626	3
33341913	2439.144727	0.3867105	0.401131	2
26157642	2439.17075	0.4582531	0.42365	8
29037233	2439.177933	0.5197365	0.998336	9
19302	2439.218153	0.3733024	0.999965	7
15666	2439.24015	0.4668842	1	198
2910715	2440.093229	0.3401435	1	4
4197720	2440.16195	0.3810194	0.988792	5
31318146	2440.20486	0.3882241	0.990009	6
7997037	2440.393988	0.5075082	0.0307495	13
30063771	2441.22844	0.375432	0.975939	6
11064	2442.196693	0.5315911	1	175
12765061	2442.261409	0.412833	0.220069	28
18281	2442.315085	0.4471726	0.799953	6
43170877	2443.184079	0.3420929	0.288051	2
17220635	2444.094669	0.3209235	0.534056	2
17439	2444.204289	0.2968767	0.996654	3
4197735	2444.374981	0.4033139	0.994401	11
31776225	2445.25118	0.2743991	0.858453	4
30064983	2445.254549	0.3463283	0.965796	14
15677	2445.320113	0.4735346	1	28
1032	2445.973299	0.3490817	1	599
20188	2445.976478	0.2428749	0.997761	5
1029	2447.184862	0.3282681	1	710
29258034	2448.272163	0.3887106	0.103091	5
60502852	2449.234862	0.441968	0.888944	2
4168134	2449.322889	0.4428876	0.963523	4
11018	2450.408198	0.3833832	1	313
29259186	2450.408198	0.4347276	0.0150437	2
31775322	2451.250045	0.4493127	0.872628	2
17173713	2452.107426	0.1922797	0.996973	2
3092535	2454.016612	0.2541671	0.992022	5
30062272	2455.093171	0.2052312	0.746421	8
33342303	2455.189948	0.4419417	0.679053	2
5671	2456.175957	0.4756863	1	4
7997720	2457.190339	0.4922954	0.999872	2
23069736	2457.304855	0.4627347	0.999998	17
4201098	2458.203345	0.2100753	0.83584	3
1005	2459.309273	0.5630799	1	1031
4200282	2460.053665	0.3043502	0.639702	6
1004	2460.191998	0.3791365	1	1
30062144	2460.285894	0.3336661	0.996028	26
31395722	2461.020581	0.404309	0.976088	8
14860	2461.289874	0.5126914	0.98554	12
4079	2461.317527	0.3780894	1	4
15012	2461.328758	0.3421672	0.067247	3
12776	2462.211887	0.4715914	0.999747	3
18127	2463.250512	0.5448885	1	2
46672513	2463.315419	0.4644569	0.70071	2
6863	2463.348434	0.4191985	0.999918	7
7970025	2464.160423	0.3684347	0.57321	3
15696	2464.17386	0.3341207	1	114
7996608	2464.20217	0.4519654	0.69416	7
47194822	2464.212278	0.7278194	0.846592	2
43241020	2464.266886	0.2803183	0.7287	3
4200283	2465.18553	0.3945535	1	618
10929881	2465.225941	0.5792524	0.780376	15
11678	2465.233803	0.5597038	1	829
14936	2466.177408	0.2719764	0.99396	3
31320763	2466.287432	0.4098254	0.948544	5
8195	2466.349436	0.3091753	0.72416	4
2910374	2468.117789	0.2926514	0.999995	3
18075	2468.352518	0.4471246	1	474
7997895	2470.068531	0.3671903	1	10
43171021	2470.242592	0.3937398	0.773591	3
2565	2470.316525	0.4896169	0.996339	71
29036867	2471.090966	0.3192502	0.997226	71
4960	2471.190224	0.438942	1	65
30062549	2471.192724	0.3278362	0.998659	20
7997093	2471.192724	0.4779282	0.853332	14
23069695	2471.329236	0.362021	0.625963	30
29258892	2472.057225	0.3840986	0.185973	7
34703541	2472.230416	0.2955831	0.0332414	2
11345	2472.943786	0.5342166	0.744835	20
30065657	2473.165462	0.4063143	0.974485	6
46673057	2473.194642	0.5274073	0.859746	2
4938	2473.209243	0.5137972	0.821089	6
62023344	2473.326259	0.2560333	0.995787	2
16559	2474.27726	0.4010611	0.633884	2
46673069	2474.367787	0.460459	0.491148	2
15187	2474.385544	0.3790624	1	30
16255	2474.458313	0.359752	0.295698	12
28302393	2475.101138	0.4831126	0.91626	4
2911455	2475.246485	0.373999	0.687262	5
29259323	2475.360344	0.3088436	0.506395	12
34430674	2476.169155	0.6037199	0.225762	4
17352	2476.267077	0.4366871	0.42611	3
31396277	2476.314502	0.3315427	0.0847977	2
26156319	2477.29871	0.423844	0.998212	2
12765000	2477.348825	0.5754697	0.98759	18
16216	2478.218032	0.3327122	0.997451	6
31396507	2479.17132	0.3773406	0.989974	3
31782298	2479.19781	0.4995185	0.999284	3
11120	2479.24159	0.6667993	0.999998	111
31776242	2479.354579	0.385044	0.211358	3
19805	2480.182696	0.3645182	1	22
43172077	2481.203564	0.3392006	0.963896	3
30063794	2481.290255	0.5022629	0.996764	10
31396874	2481.308225	0.5751683	0.249217	4
30573834	2482.384761	0.4737157	0.943116	3
12112	2482.452168	0.3703549	1	158
26157948	2483.036824	0.3945783	0.999997	8
13832	2483.138582	0.3198064	1	15
28301856	2484.108867	0.361871	0.538854	7
31396600	2484.275342	0.435083	0.977485	3
1403	2484.3362	0.6229323	1	521
7639	2484.352137	0.4419054	0.132271	6
8503999	2486.347823	0.326765	1	44
18280	2487.264646	0.4730443	0.396796	2
15841	2488.200834	0.2905651	0.984623	85
31395703	2488.266886	0.4613895	0.976488	3
31780421	2488.266886	0.4504588	0.542201	6
31779495	2489.247937	0.4151363	0.980822	5
31777274	2490.090717	0.2848239	0.0665297	11
28302384	2490.15946	0.4115259	0.9992	9
5169	2490.250178	0.4148261	0.136122	1
24613	2490.498344	0.4886093	0.941687	6
4204759	2491.133963	0.6410934	1	339
17230	2491.150873	0.3310122	0.954404	28
28675606	2491.275941	0.3281074	0.759735	16
2108	2491.417453	0.4871359	0.756494	2
38625281	2492.171274	0.4287793	0.977843	6
21742	2492.215054	0.3536195	0.174366	5
11653	2492.219547	0.3765812	1	145
17599	2493.151455	0.4068552	0.999983	53
31419670	2493.289597	0.3519975	0.0154316	5
4208016	2494.143334	0.3632563	0.897506	4
5536	2494.219472	0.4508691	1	274
38626346	2494.227991	0.4070996	0.702136	2
24287	2495.05613	0.2909615	0.598075	2
2469	2495.178336	0.3686391	0.828942	19
31777938	2495.236504	0.4288344	0.0989396	2
30572488	2497.146835	0.2978599	0.642297	2
23070116	2497.215769	0.5921959	0.430042	6
21974	2497.311001	0.3155318	0.999998	1
3693	2498.142487	0.3595038	0.800808	13
26381649	2498.226275	0.3061234	0.999505	5
51438393	2498.292327	0.5450708	0.939928	3
1131	2499.177933	0.518207	1	713
13097	2499.304187	0.6055917	0.174629	28
6005	2500.05981	0.3369436	0.999998	3
30572212	2500.21927	0.3739887	0.861835	3
18038	2500.244424	0.3258931	1	17
31395370	2500.264387	0.393524	0.821267	8
30063106	2500.29204	0.6182095	0.966586	24
31318337	2500.36163	0.7265194	0.999945	15
17032	2501.150015	0.3788538	0.961369	4
23069748	2501.331725	0.4084067	0.999992	231
28300920	2502.141215	0.4471232	0.191232	6
30067954	2502.198069	0.4621058	0.995068	4
26156358	2502.265435	0.3471284	0.900547	3
31419051	2502.2787	0.476837	0.471512	3
17100134	2503.155556	0.4822162	0.99989	15
24217	2504.044553	0.4679375	0.878872	7
29568241	2504.06462	0.2190191	0.842586	15
30572073	2504.142285	0.3031773	0.0110635	5
10929536	2504.28848	0.2893587	0.828375	3
4202346	2505.218821	0.4039205	0.981974	2
7997109	2505.396718	0.4711329	0.970583	7
30064615	2506.158401	0.6211669	0.970273	2
12811	2506.260349	0.5012463	1	850
31776529	2507.338262	0.3306516	0.195518	2
8260	2507.349493	0.3617882	0.891605	7
11670	2507.371956	0.3081914	1	62
29257812	2508.322279	0.5293219	0.7611	16
18125	2509.154231	0.2814889	1	700
30571995	2509.168832	0.3640666	0.141899	2
29258692	2510.222905	0.5096848	0.981586	81
29460821	2511.187638	0.3723417	1	22
30572788	2511.238814	0.4736657	0.0889066	3
16877	2511.255026	0.492362	0.761829	14
30068379	2511.259243	0.5942872	0.669528	5
29461109	2511.304187	0.6467859	0.831634	6
33342264	2512.000963	0.1670256	0.928643	2
12208	2512.053941	0.2923951	0.999454	38
28301635	2512.251819	0.2884475	0.99993	64
12765048	2512.278988	0.4572447	0.982411	10
34703482	2513.251773	0.342819	0.963268	3
30068288	2513.378684	0.3240239	0.74162	3
2910833	2514.231084	0.3333502	0.347418	2
30067909	2514.286096	0.3451083	0.81914	9
30063116	2514.286562	0.3052219	0.742628	6
30068419	2514.317584	0.247647	0.994956	4
31319197	2514.379122	0.3238461	0.662725	4
31319194	2515.185921	0.3336448	0.998972	2
2910900	2515.241399	0.3012635	0.859135	2
28300351	2515.324933	0.4787701	0.0091974	2
12765130	2515.361975	0.5495473	0.277912	2
11338	2515.394333	0.5195876	0.745128	14
29460642	2516.266506	0.3400952	0.948127	27
1042	2516.363749	0.5212807	1	994
12896	2517.196359	0.5447549	0.999957	5
7601	2517.209623	0.4581123	1	5
7997044	2517.352471	0.3968413	0.993115	13
30068674	2518.300103	0.5503206	1	11
22226	2519.13072	0.3935734	0.946929	9
30574582	2519.256295	0.5643535	0.646829	2
31395262	2519.294015	0.4825128	0.794078	6
30574511	2520.258241	0.5583354	0.914672	3
11000	2520.420201	0.5691	1	233
43171847	2521.103458	0.4910481	0.0819188	5
16342	2521.139843	0.3379162	0.994994	93
1412	2521.224967	0.407108	1	944
1799	2521.263385	0.3535537	0.535225	4
2910972	2522.142762	0.245833	0.327357	5
4204713	2523.294292	0.5037878	1	317
16293	2523.384818	0.3942589	0.779576	32
23069880	2524.172524	0.4575587	1	215
16267	2524.259681	0.5321088	0.984508	190
61338718	2524.28954	0.3535097	0.864679	6
34782510	2525.251094	0.4920835	0.999999	7
32028853	2525.375315	0.5270355	0.999965	24
43171070	2527.343348	0.4218634	0.0122892	2
29258422	2528.257965	0.6460704	0.961114	15
31775979	2528.257965	0.4996897	0.0992796	10
11372	2528.265827	0.3333088	1	753
13575	2528.345992	0.3615889	0.999983	65
4197748	2529.093286	0.3738886	0.884444	4
26157551	2530.254987	0.3802405	0.494576	9
2910600	2530.365477	0.6400953	0.999999	5
29036994	2531.326564	0.5563631	0.992841	40
13837	2532.286573	0.3169246	0.191966	8
29259545	2532.289263	0.3912635	0.991286	8
22037	2532.326984	0.4988921	0.999121	5
30063882	2533.386673	0.498078	0.999913	7
47692712	2534.327376	0.5231546	0.277047	3
21451	2535.246676	0.5109771	1	5
31394380	2535.402789	0.5545211	0.99898	4
4200838	2535.464793	0.3330513	0.999481	36
4208043	2536.263051	0.5768886	1	299
31320417	2537.157877	0.5028375	0.98117	16
15232	2537.250903	0.3855224	1	19
24597	2537.287478	0.4518403	0.97028	15
4336	2538.289931	0.4222424	0.966877	3
50684459	2539.135148	0.2778544	0.825913	3
15163	2539.326248	0.503484	0.94907	6
15990	2539.339322	0.3374084	0.940114	5
18639	2541.289597	0.4180443	0.631037	4
16131	2541.316087	0.4897015	0.93504	14
11387	2543.233623	0.2259204	0.999996	117
51428414	2543.280094	0.3213077	0.214045	9
2910644	2544.220521	0.5070561	0.906428	12
2222	2547.242649	0.6033831	0.365522	2
19636	2547.272508	0.4564912	1	116
7042	2547.319445	0.6037928	0.996257	8
29461894	2549.436852	0.4970077	0.0732111	19
22728	2550.035452	0.3750354	0.719772	9
18612	2550.198748	0.3526764	0.985856	5
29259001	2550.267469	0.6201647	1	25
31396297	2551.280474	0.3932936	0.0562349	4
30068115	2552.33457	0.396113	0.98784	18
29036808	2553.22469	0.4398583	0.99987	93
13386	2553.292967	0.280975	0.999543	190
32028079	2554.266218	0.417682	0.247749	3
31773968	2555.191876	0.6508532	0.970661	5
31774860	2555.207982	0.5372407	0.573876	10
38624867	2556.195368	0.4211552	0.543861	4
22033	2556.210625	0.5633523	0.999619	4
64305602	2556.3052	0.4021374	0.68187	2
16526	2556.399096	0.3613185	0.864419	2
26156716	2557.299769	0.3752421	1	95
50684342	2558.137591	0.1838655	0.958504	2
31774823	2558.297517	0.3966355	0.966988	10
10929511	2559.251018	0.2888632	0.940146	2
15889	2560.448809	0.6112768	1	19
12764891	2561.264825	0.5343818	0.91242	5
2910729	2562.330342	0.5567957	0.995215	3
15674	2563.275941	0.4365151	1	4
31777828	2566.170986	0.4169443	0.130936	6
30065764	2566.255666	0.2926862	0.761816	3
29036649	2566.470795	0.3312227	0.122474	10
21455	2566.509679	0.4269469	0.999951	4
31396533	2568.188842	0.376472	0.522171	4
3594	2569.022424	0.2637493	0.788333	14
14196	2569.42399	0.3212782	1	27
24581	2570.314111	0.2119222	0.986575	121
72892890	2571.187638	0.3030257	0.960486	2
17263	2571.192343	0.3850467	1	18
7996934	2571.241992	0.5330178	0.798211	7
33342542	2571.275008	0.4280314	0.979775	6
24599	2571.288739	0.2418816	0.984493	72
41201579	2572.26286	0.371554	0.268498	4
16468	2572.307297	0.2841827	0.942949	49
52132431	2572.372014	0.377618	0.00492937	2
7996800	2573.062263	0.1797945	0.99871	35
7997471	2573.137257	0.3741303	0.988128	60
31781145	2574.253081	0.4499126	0.191884	4
28300770	2576.432492	0.4312455	0.619659	50
4168131	2578.296077	0.3448442	0.999602	19
21456	2579.420926	0.450254	1	4
2910959	2580.381126	0.4166322	0.958209	2
31396206	2580.406279	0.4051054	0.919742	2
26157921	2581.320896	0.4271109	0.432788	8
31418262	2581.441091	0.5061099	0.228507	5
22757	2582.271028	0.3803568	0.996888	7
39897605	2582.454287	0.3313269	0.0492045	2
1637	2583.152589	0.3840208	1	809
21449	2583.245149	0.3013271	1	1
30065613	2583.325123	0.7217866	0.984822	20
30065249	2583.463457	0.5254112	1	4
11054	2584.354256	0.3244812	1	191
31780133	2584.437578	0.3642842	0.136625	3
32028831	2585.174511	0.3762026	0.0676956	6
31319589	2585.549185	0.5169983	0.700092	5
30067790	2586.176072	0.342087	0.286169	4
16595	2587.231038	0.4448035	0.669746	6
13790	2590.269778	0.5129153	0.999937	36
30573010	2590.276983	0.5006475	0.30618	4
44388939	2590.346193	0.4181549	0.148245	4
30571949	2590.416462	0.5454078	0.995947	3
29259393	2591.309273	0.5447749	0.945237	35
63050693	2592.176953	0.2839947	0.978262	3
31773797	2592.31126	0.3457359	0.0180912	2
17322	2593.320896	0.5307813	0.925483	6
30068297	2593.324732	0.3742021	0.946769	26
39896917	2595.384161	0.4762763	0.897515	3
11142407	2596.452836	0.6907323	0.143178	15
4200139	2597.228653	0.4544929	0.999717	108
31318922	2597.396441	0.3952142	0.0309194	6
2910932	2599.146655	0.2081866	0.690434	10
31318829	2600.476082	0.451992	0.998907	5
11007	2600.484134	0.6643804	1	245
30067636	2601.333844	0.2432743	0.998286	21
17162	2604.10715	0.3252838	0.12891	4
23069735	2604.373264	0.444225	0.999907	4
21780	2604.385153	0.6426508	0.811246	3
21609	2605.31437	0.3941472	0.999997	4
28300063	2606.160901	0.6336232	1	306
31394721	2608.251162	0.3850234	0.281068	3
22933	2608.299435	0.4571947	1	22
31780394	2608.462074	0.4374992	0.99361	11
38624414	2610.361174	0.6084433	0.932311	3
61796523	2612.312107	0.5104172	0.999332	2
31419739	2612.337939	0.46435	0.695448	5
29460591	2613.299493	0.4678803	0.179281	4
7996309	2614.197688	0.7686283	0.999824	4
29258799	2614.298577	0.3731075	0.996957	110
41202063	2614.357615	0.4915693	0.984186	5
47683435	2614.386604	0.596919	0.783373	3
1510	2615.37668	0.6598503	1	430
23156	2615.432158	0.5027665	0.921486	4
38626097	2615.477084	0.4085597	1	4
30065301	2616.260084	0.3808067	0.999444	26
2911734	2617.064171	0.497645	0.54325	7
30062376	2617.226343	0.3693914	0.104504	5
30063385	2617.3135	0.3838824	0.997855	56
1382	2617.368512	0.5682633	1	984
15671	2617.436576	0.3122765	1	99
24667	2618.167427	0.5039825	0.999745	36
11966	2618.377682	0.6471574	0.999999	22
29037145	2618.469545	0.6088695	0.211733	2
8764677	2619.315228	0.3874446	0.975301	5
46673425	2619.460957	0.5397276	0.935401	2
4200648	2620.328424	0.4376971	0.453386	3
39897461	2620.429525	0.4401239	0.723318	3
31395778	2622.191352	0.5654106	0.931789	2
26156819	2622.192222	0.332466	0.518534	3
21985	2622.2093	0.4321581	0.999998	3
34781391	2622.352148	0.4958158	0.99955	3
31776822	2622.380458	0.5845404	0.927212	12
14619	2624.443723	0.4751832	1	33
62489450	2625.515767	0.3935031	0.941936	2
31320424	2626.266218	0.4163414	0.909948	3
4202042	2626.298767	0.4945706	1	18
30571945	2626.32123	0.3442559	0.997214	3
11276	2626.340324	0.3701804	1	156
15196	2626.425678	0.5143533	1	38
38702659	2627.291982	0.5633745	0.999956	5
14452	2627.326374	0.423952	0.999699	21
4207657	2627.37331	0.5855141	0.0334251	3
32028938	2627.37399	0.5934196	0.101406	2
31778845	2629.22431	0.353528	0.534965	2
14875	2629.266563	0.571213	0.939934	7
29460513	2629.278452	0.3880183	1	19
31318118	2629.288347	0.3783268	0.999929	3
2910960	2629.305638	0.7132868	0.995359	149
28675907	2630.316144	0.3952886	0.977094	10
33342687	2630.425298	0.4800616	0.991446	2
44388681	2630.468887	0.5253519	0.759491	2
7996794	2632.370678	0.5462571	0.153863	2
7996578	2632.43423	0.4940529	0.639102	2
11246	2632.447473	0.424431	1	124
7996923	2633.218758	0.5360892	0.514514	6
31318615	2633.363426	0.3792255	0.495958	5
28675581	2634.264778	0.3876321	0.998018	22
18228	2634.387854	0.5280173	0.469672	22
31778830	2635.339534	0.4707423	0.531804	5
32027580	2635.37168	0.4491618	1	2
15112	2636.374324	0.3840901	0.902515	4
21546	2637.337213	0.4947094	1	100
18316	2637.363046	0.2565224	0.715005	14
26158339	2637.391355	0.4416161	0.411314	3
7970672	2637.42774	0.406294	0.998893	46
17441	2639.199462	0.5374997	0.965959	25
66586011	2639.30122	0.4101552	0.0163446	4
30068442	2639.391747	0.6623456	0.964632	3
47194882	2640.278711	0.4959454	0.36545	2
29258210	2643.340381	0.5131152	0.998304	12
30064322	2643.401919	0.4887689	0.800447	37
11023	2643.489289	0.5647781	1	232
10929654	2643.536226	0.4145399	0.995453	14
30068692	2644.295409	0.5261372	0.998888	28
30067407	2644.367987	0.5259036	0.483897	3
31417994	2644.403906	0.4151698	0.412037	3
3092454	2644.974831	0.4435244	0.949611	4
18192	2645.29182	0.498766	1	21
29258729	2645.373321	0.4376519	0.993721	22
28300587	2645.377348	0.4935051	0.999956	161
19727	2645.40318	0.4684767	1	130
29461779	2645.432826	0.5652091	0.97943	22
23070117	2646.194912	0.5575905	1	9
33343369	2646.292431	0.4190643	0.972092	2
7997079	2646.369906	0.5525385	0.965539	7
30064414	2646.416843	0.5951814	0.00853814	2
21551	2647.132245	0.4375247	0.999916	58
29461669	2647.262717	0.5882539	0.919492	11
30065412	2648.118105	0.197792	0.149032	6
11422	2648.267669	0.406737	0.999923	83
12905	2648.501235	0.4026539	0.982501	3
30574837	2650.364141	0.5807993	0.173676	4
8190	2650.382577	0.451128	0.99615	2
26591689	2651.291982	0.5949417	0.157169	2
62490321	2651.318978	0.4211834	0.476994	4
39896768	2652.26392	0.4800221	0.34899	4
7970258	2652.33082	0.4103123	0.934616	52
30066265	2652.340715	0.4085504	0.603899	2
2911643	2653.386269	0.5715664	0.964121	3
30068053	2655.267146	0.4581131	0.996571	7
29259266	2655.279034	0.5621721	0.99817	9
30065579	2655.401919	0.5123415	0.0340256	2
33343653	2656.111453	0.3569226	0.95734	2
26157204	2656.224673	0.4419802	0.253912	3
17690	2656.232535	0.3525299	0.659551	5
7996725	2657.507628	0.5875524	0.916965	7
44475352	2658.395059	0.6036008	0.943063	3
16957	2658.424048	0.4904277	0.973618	4
26156885	2659.45568	0.4116165	0.0846848	4
17100269	2660.215054	0.5585846	0.368965	3
27747967	2660.369152	0.6782361	0.478265	8
19423	2660.428466	0.4876018	1	12
18408	2660.428466	0.4450205	0.946198	7
4199232	2660.432514	0.5933483	0.999695	36
7969897	2660.485977	0.4535887	0.967473	15
3449	2661.286228	0.3365828	0.341365	14
15248	2661.319922	0.4550871	0.999999	17
26157319	2661.406613	0.6394356	0.0576486	10
11303	2663.183335	0.4418263	0.998331	50
8531381	2664.251352	0.4047959	0.809115	16
4201174	2664.394391	0.4888481	0.999389	3
16162	2665.164615	0.395518	0.993601	71
23070038	2665.255332	0.2893879	1	614
16998	2666.384887	0.4771573	0.24531	14
17283	2667.284903	0.5241796	0.999808	22
32028933	2667.290265	0.5646235	0.977056	4
4201760	2667.405288	0.4501071	0.0970422	16
23005	2667.438303	0.4748181	0.999278	23
2911321	2668.171867	0.5389616	0.0946046	2
7970343	2668.459384	0.5385961	0.337687	2
23704	2669.331068	0.5250567	0.0514157	2
16821	2669.360057	0.3870161	0.999994	11
4201248	2669.453953	0.3876738	0.999742	3
31395614	2670.187983	0.3929578	0.988941	6
11097	2670.377768	0.4637531	1	47
30573415	2671.284522	0.5559472	0.227435	2
41201962	2671.30584	0.4799393	0.443747	4
2911419	2672.341308	0.5465178	0.0330932	9
26157163	2672.388245	0.5019494	0.993491	14
26157308	2672.423103	0.4909119	0.752102	17
2910355	2673.365545	0.3598669	0.0577919	4
29461652	2673.476035	0.5288061	0.387709	4
28300320	2674.250961	0.4899368	0.999924	123
46673060	2674.399868	0.4452183	0.035703	2
29258918	2675.238347	0.4404783	0.458948	17
31419787	2675.410374	0.4592963	0.681095	3
7996948	2676.364745	0.4645759	0.21583	2
30064709	2677.072943	0.422889	0.37575	3
47195186	2677.234205	0.3480926	0.887698	2
62023406	2677.326068	0.4090362	0.998156	4
28302808	2678.315487	0.4124941	0.0227348	3
46673419	2681.46989	0.4961282	0.341201	2
17408	2682.531865	0.4998766	0.988056	5
16169	2683.484203	0.5073239	0.682995	5
31776054	2686.320573	0.4124651	0.0944508	2
16439	2686.352061	0.4710813	0.707485	13
4202165	2686.365477	0.4360659	0.0404394	4
30063543	2687.276724	0.3944729	0.999985	16
31778720	2687.34837	0.5131848	0.996103	10
15460	2687.512811	0.5290792	0.833416	5
4044	2688.35485	0.3859497	0.248348	3
2488	2688.394391	0.5524186	1	146
30062808	2689.411635	0.4122158	0.785914	4
32027648	2689.464908	0.431061	0.041715	2
31396913	2689.517229	0.5004485	0.24594	3
16268	2691.139174	0.3833752	0.911261	9
30574710	2691.275198	0.6296283	0.986914	5
43171109	2691.407788	0.4693711	0.0880089	6
8534354	2691.455404	0.5435446	0.974769	3
29259479	2692.033724	0.3355961	0.977543	11
29461895	2692.159766	0.4522343	0.533917	11
31484649	2692.532153	0.441555	0.0786473	3
55774462	2694.213136	0.4905432	0.997789	5
22824	2694.229557	0.4337147	0.972008	20
4945	2694.254053	0.4508714	0.944955	5
31418182	2695.329639	0.3667733	0.760778	8
15872	2695.50533	0.5078848	0.197801	5
3388	2696.130863	0.3558929	0.996884	2
38626869	2696.399286	0.3998739	0.0960469	5
31394507	2697.36084	0.5051094	0.0279532	6
31395196	2697.390698	0.4401351	0.999898	3
30065599	2697.424583	0.3791272	0.717534	2
14229	2697.518946	0.2316997	1	8
29258995	2698.163803	0.3717167	1	9
21526	2698.389973	0.4444235	0.996597	4
30065687	2698.436253	0.5456414	0.306602	14
31319198	2699.26013	0.4136165	0.153965	4
3214223	2699.385221	0.5185137	1	6
51234018	2699.439363	0.6151603	0.636637	2
6850	2700.237834	0.5182745	1	396
31779405	2701.257365	0.4073114	0.999984	6
31319458	2701.395508	0.5668674	0.998846	10
23070196	2702.408704	0.6638071	1	287
4199400	2704.153706	0.3795234	1	34
31318934	2705.237851	0.4540624	0.0723312	3
1062	2706.36857	0.5822902	1	886
28300833	2706.470328	0.5060789	0.998822	39
30062278	2707.574729	0.5237195	0.0961083	40
18482	2708.359723	0.5844741	0.999955	103
7969991	2708.370954	0.4145913	0.999999	7
31318015	2708.388055	0.4623244	0.129561	3
43170861	2708.400134	0.4711385	0.774366	3
29258469	2708.413208	0.3688789	0.718075	6
24555	2709.44571	0.4192576	0.0517149	10
31779003	2710.358272	0.4098168	0.925728	4
20156	2711.242861	0.4529707	0.996889	45
12115	2711.247545	0.3718129	1	604
31777389	2711.261466	0.3826311	0.872943	2
31320583	2712.265953	0.3418608	0.866166	21
4191225	2712.266823	0.4292488	0.947009	11
15775	2712.369238	0.4485353	0.979835	85
26157769	2712.528041	0.5308409	0.964732	13
18580	2713.243443	0.3860924	0.0322923	8
31418430	2713.473639	0.445288	0.0402778	2
29461256	2714.460346	0.5667697	1	3
17649	2714.49491	0.4002052	0.991727	6
30063828	2715.307557	0.6211439	0.211575	2
34781209	2715.371403	0.5060902	0.983237	4
